"Date","Price","Open","High","Low","Vol.","Change %"
"04/25/2024","97.00","97.30","102.00","97.00","0.30K","-4.90%"
"04/24/2024","102.00","99.90","102.00","99.90","0.05K","6.25%"
"04/22/2024","96.00","94.00","96.00","94.00","0.46K","-5.88%"
"04/19/2024","102.00","96.00","103.00","92.30","1.76K","10.27%"
"04/18/2024","92.50","92.50","92.50","92.50","0.00K","-10.41%"
"04/17/2024","103.25","103.00","103.25","103.00","0.03K","-0.72%"
"04/16/2024","104.00","104.50","104.50","104.00","0.02K","-1.89%"
"04/10/2024","106.00","106.00","106.00","106.00","0.00K","-3.20%"
"04/09/2024","109.50","97.70","109.50","97.70","0.57K","5.54%"
"04/08/2024","103.75","103.75","103.75","103.75","0.06K","0.97%"
"04/05/2024","102.75","102.75","102.75","102.75","0.01K","5.82%"
"04/04/2024","97.10","97.10","97.10","97.10","0.43K","-5.73%"
"04/01/2024","103.00","103.00","103.00","103.00","0.00K","3.94%"
"03/28/2024","99.10","99.00","99.10","99.00","1.50K","-5.17%"
"03/27/2024","104.50","104.50","104.50","104.50","0.00K","0.00%"
"03/26/2024","104.50","104.75","104.75","104.50","0.14K","1.95%"
"03/25/2024","102.50","100.00","102.50","100.00","0.00K","-1.44%"
"03/22/2024","104.00","103.00","104.00","99.00","1.57K","0.00%"
"03/21/2024","104.00","106.25","106.25","104.00","0.20K","-2.80%"
"03/20/2024","107.00","107.50","108.00","98.10","2.51K","2.88%"
"03/19/2024","104.00","104.50","105.00","99.00","0.02K","-0.95%"
"03/15/2024","105.00","105.00","105.00","105.00","0.00K","0.48%"
"03/14/2024","104.50","104.50","104.50","104.50","0.00K","0.00%"
"03/13/2024","104.50","105.00","105.00","92.50","0.02K","6.63%"
"03/11/2024","98.00","93.70","105.00","93.70","0.21K","931.58%"
"03/07/2024","9.50","95.10","95.10","95.10","0.10K","-89.61%"
"03/06/2024","91.40","95.20","95.20","91.40","0.10K","-3.99%"
"03/05/2024","95.20","95.20","95.20","95.20","0.03K","0.21%"
"03/04/2024","95.00","97.00","97.00","95.00","2.10K","-1.04%"
"03/01/2024","96.00","96.00","96.00","96.00","0.08K","-6.34%"
"02/29/2024","102.50","104.50","104.50","102.50","0.01K","0.00%"
"02/28/2024","102.50","93.20","102.50","90.20","0.10K","4.59%"
"02/27/2024","98.00","98.00","98.00","98.00","0.00K","-2.00%"
"02/26/2024","100.00","100.00","101.00","100.00","1.02K","-2.44%"
"02/22/2024","102.50","100.00","102.50","100.00","0.11K","7.78%"
"02/21/2024","95.10","95.10","95.10","95.10","0.00K","0.11%"
"02/19/2024","95.00","95.00","95.00","95.00","0.10K","-5.00%"
"02/16/2024","100.00","100.00","100.00","100.00","0.01K","0.00%"
"02/15/2024","100.00","99.90","100.00","99.90","0.00K","0.00%"
"02/08/2024","100.00","100.00","100.00","100.00","0.20K","0.00%"
"01/31/2024","100.00","100.00","100.00","100.00","0.01K","0.00%"
"01/30/2024","100.00","100.00","100.00","100.00","0.11K","0.00%"
"01/29/2024","100.00","94.00","100.00","94.00","0.53K","0.00%"
"01/26/2024","100.00","100.00","100.00","99.90","0.89K","0.00%"
"01/24/2024","100.00","94.60","100.00","94.00","0.04K","0.10%"
"01/23/2024","99.90","94.60","99.90","94.60","0.01K","-0.10%"
"01/18/2024","100.00","100.00","100.00","100.00","0.00K","5.82%"
"01/17/2024","94.50","95.00","95.00","94.50","0.03K","-5.50%"
"01/12/2024","100.00","95.30","100.00","95.30","0.00K","0.10%"
"01/11/2024","99.90","95.10","100.00","94.20","0.14K","0.00%"
"01/10/2024","99.90","97.90","100.00","97.80","0.30K","2.04%"
"01/08/2024","97.90","97.90","97.90","97.90","0.00K","4.04%"
"01/03/2024","94.10","94.50","94.50","94.10","0.14K","0.11%"
"01/02/2024","94.00","94.50","94.50","94.00","0.18K","-3.09%"
